Id_IDRD,Tipo,Localidad,Nombre,Id,Equipamento,Dotacion,Aprovechamientoeconomico,Area,Material,Cerramiento,Camerino,Capacidad,Carril,Bano
09-020,Parque de escala zonal,Fontibon,CARMEN DE LA LAGUNA,11792,JUEGOS INFANTILES,JUEGO INFANTIL,No,225,Plastico,Ninguna,,0,0,0
09-020,Parque de escala zonal,Fontibon,CARMEN DE LA LAGUNA,15280,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,103,Concreto,Ninguna,No,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,11690,CANCHAS DEPORTIVAS,Cancha multiple,Si,402,Asfalto sin sintetico,Ninguna,No,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,11691,CANCHAS DEPORTIVAS,Baloncesto,Si,592,Asfalto sin sintetico,Ninguna,No,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,11693,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,50,Grama Natural,Ninguna,,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,15149,CANCHAS DEPORTIVAS,Baloncesto,Si,574,Asfalto sin sintetico,Ninguna,No,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,15150,CANCHAS DEPORTIVAS,Muro de Tennis,No,210,Asfalto sin sintetico,Ninguna,No,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,15153,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,50,Grama Natural,Ninguna,,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,15154,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,50,Concreto,Ninguna,,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,15155,JUEGOS INFANTILES,BALANCIN,No,4,Concreto,Ninguna,,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,15156,JUEGOS INFANTILES,BALANCIN,No,4,Concreto,Ninguna,,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,15157,JUEGOS INFANTILES,COLUMPIO,No,10,Concreto,Ninguna,,0,0,0
09-050,Parque de escala zonal,Fontibon,CANAL BOYACA MODELIA,15188,ESCENARIO DEPORTIVO,PISTA DE TROTE,,810,Plastico,Ninguna,No,0,1,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11637,CANCHAS DEPORTIVAS,Baloncesto,No,750,Asfalto con sintetico,Ninguna,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11638,CANCHAS DEPORTIVAS,Baloncesto,No,750,Asfalto con sintetico,Ninguna,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11639,CANCHAS DEPORTIVAS,Microfutbol,No,750,Asfalto sin sintetico,Ninguna,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11640,CANCHAS DEPORTIVAS,Microfutbol,No,750,Asfalto sin sintetico,Ninguna,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11641,CANCHAS DEPORTIVAS,Voleibol,No,360,Asfalto sin sintetico,Ninguna,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11642,CANCHAS DEPORTIVAS,Voleibol,No,360,Asfalto sin sintetico,Ninguna,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11643,CANCHAS DEPORTIVAS,Microfutbol,No,750,Asfalto sin sintetico,Ninguna,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11644,CANCHAS DEPORTIVAS,Mini Voleibol,No,70,Asfalto con sintetico,Ninguna,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11645,CANCHAS DEPORTIVAS,Mini Baloncesto,No,108,Asfalto con sintetico,Ninguna,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11653,ESCENARIO DEPORTIVO,COLISEO,,300,Asfalto sin sintetico,Ninguna,Si,80,0,5
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11655,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,675,Granito,Ninguna,No,10,4,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11656,ESCENARIO DEPORTIVO,PISTA DE ATLETISMO,,850,Carboncillo,Ninguna,No,10,4,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11657,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,50,Asfalto sin sintetico,Ninguna,No,10,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11667,ESCENARIO DEPORTIVO,DUNT,,264,Asfalto sin sintetico,Ninguna,No,10,5,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11668,JUEGOS INFANTILES,COLUMPIO,No,6,Concreto,Ninguna,,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11669,JUEGOS INFANTILES,RODADERO,No,2,Asfalto sin sintetico,Ninguna,,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11670,JUEGOS INFANTILES,PASAMANOS,Si,2,Asfalto sin sintetico,Ninguna,,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,12496,CANCHAS DEPORTIVAS,Microfutbol,No,750,Asfalto sin sintetico,Ninguna,No,0,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11675,CANCHAS DEPORTIVAS,Cancha multiple,No,770,Asfalto con sintetico,Ninguna,No,0,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11676,CANCHAS DEPORTIVAS,Cancha multiple,No,770,Asfalto con sintetico,Ninguna,No,0,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11677,CANCHAS DEPORTIVAS,Muro de Tennis,No,6,Asfalto con sintetico,Ninguna,No,0,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11678,CANCHAS DEPORTIVAS,Tennis de Mesa,No,36,Baldosa,Ninguna,No,0,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11684,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,420,Granito,Ninguna,No,10,4,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11685,ESCENARIO DEPORTIVO,PISCINA,,154,Baldosa,Ninguna,Si,15,6,4
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11686,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,36,Asfalto sin sintetico,Ninguna,No,5,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11688,JUEGOS INFANTILES,JUEGO INFANTIL,No,77,Grama Natural,Ninguna,,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,11694,CANCHAS DEPORTIVAS,Baloncesto,Si,770,Asfalto sin sintetico,Ninguna,No,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,11695,CANCHAS DEPORTIVAS,Voleibol,Si,430,Asfalto sin sintetico,Ninguna,No,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,11698,CANCHAS DEPORTIVAS,Microfutbol,Si,790,Asfalto sin sintetico,Ninguna,No,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,11704,JUEGOS INFANTILES,JUEGO INFANTIL,No,54,Grama Natural,Ninguna,,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,11705,JUEGOS INFANTILES,JUEGO INFANTIL,No,63,Grama Natural,Ninguna,,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,11706,JUEGOS INFANTILES,JUEGO INFANTIL,No,176,Grama Natural,Ninguna,,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,11707,JUEGOS INFANTILES,JUEGO INFANTIL,No,1052,Concreto,Ninguna,,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,11708,JUEGOS INFANTILES,RODADERO,No,48,Cemento,Ninguna,,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,15214,CANCHAS DEPORTIVAS,Fútbol,Si,1500,Grama Sintetica,Ninguna,Si,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,15215,CANCHAS DEPORTIVAS,Cancha multiple,Si,500,Asfalto sin sintetico,Ninguna,No,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,15220,JUEGOS INFANTILES,JUEGO INFANTIL,No,68,Grama Natural,Ninguna,,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,15223,JUEGOS INFANTILES,BALANCIN,No,23,Grama Natural,Ninguna,,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,15224,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,148,Asfalto con sintetico,Ninguna,No,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,15225,ESCENARIO DEPORTIVO,GOLFITO,,1248,Grama Natural,Ninguna,No,0,0,0
10-102,Parque de escala zonal,Engativa,VILLAS DE GRANADA,11711,CANCHAS DEPORTIVAS,Baloncesto,No,300,Asfalto sin sintetico,Ninguna,No,0,0,0
10-102,Parque de escala zonal,Engativa,VILLAS DE GRANADA,11725,JUEGOS INFANTILES,JUEGO INFANTIL,No,6,Grama Natural,Ninguna,,0,0,0
10-102,Parque de escala zonal,Engativa,VILLAS DE GRANADA,11726,JUEGOS INFANTILES,JUEGO INFANTIL,No,72,Asfalto sin sintetico,Ninguna,,0,0,0
10-102,Parque de escala zonal,Engativa,VILLAS DE GRANADA,11727,JUEGOS INFANTILES,RODADERO,No,2,Asfalto sin sintetico,Ninguna,,0,0,0
10-102,Parque de escala zonal,Engativa,VILLAS DE GRANADA,12582,JUEGOS INFANTILES,COLUMPIO,No,3,Concreto,Ninguna,,0,0,0
10-169,Parque de escala zonal,Engativa,EL CARMELO,11772,CANCHAS DEPORTIVAS,Cancha multiple,No,750,Asfalto sin sintetico,Ninguna,No,0,0,0
10-169,Parque de escala zonal,Engativa,EL CARMELO,11777,JUEGOS INFANTILES,JUEGO INFANTIL,No,60,Grama Natural,Ninguna,,0,0,0
10-169,Parque de escala zonal,Engativa,EL CARMELO,11778,JUEGOS INFANTILES,BALANCIN,No,3,Concreto,Ninguna,,0,0,0
10-169,Parque de escala zonal,Engativa,EL CARMELO,11782,JUEGOS INFANTILES,ESCALADOR,No,4, Adoquin arcilla,Ninguna,,0,0,0
10-169,Parque de escala zonal,Engativa,EL CARMELO,11783,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,105,Concreto,Ninguna,,0,0,0
10-169,Parque de escala zonal,Engativa,EL CARMELO,11793,CANCHAS DEPORTIVAS,Cancha multiple,No,750,Asfalto sin sintetico,Ninguna,No,0,0,0
10-169,Parque de escala zonal,Engativa,EL CARMELO,15276,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,70, Adoquin arcilla,Ninguna,No,0,0,0
10-192,Parque de escala zonal,Engativa,TABORA,11729,CANCHAS DEPORTIVAS,Cancha multiple,No,300,Asfalto sin sintetico,Ninguna,No,0,0,0
10-192,Parque de escala zonal,Engativa,TABORA,11738,JUEGOS INFANTILES,BALANCIN,No,3,Grama Natural,Ninguna,,0,0,0
10-192,Parque de escala zonal,Engativa,TABORA,11741,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,6,Grama Natural,Ninguna,,0,0,0
10-192,Parque de escala zonal,Engativa,TABORA,14484,ESCENARIO DEPORTIVO,Otro  (Escenario),,35,Asfalto sin sintetico,Ninguna,No,10,0,0
10-192,Parque de escala zonal,Engativa,TABORA,14485,JUEGOS INFANTILES,ARENERA,No,20,Arena,Ninguna,,0,0,0
10-223,Parque de escala zonal,Engativa,LA SERENA,11744,CANCHAS DEPORTIVAS,Cancha multiple,No,500,Asfalto sin sintetico,Ninguna,No,0,0,0
10-223,Parque de escala zonal,Engativa,LA SERENA,11745,CANCHAS DEPORTIVAS,Cancha multiple,No,500,Asfalto sin sintetico,Ninguna,No,0,0,0
10-223,Parque de escala zonal,Engativa,LA SERENA,11757,ESCENARIO DEPORTIVO,PISTA DE TROTE,,70,Mampostería,Ninguna,Si,15,1,0
10-223,Parque de escala zonal,Engativa,LA SERENA,11758,ESCENARIO DEPORTIVO,PISCINA,,875,Baldosa,Ninguna,No,15,5,0
10-223,Parque de escala zonal,Engativa,LA SERENA,11759,JUEGOS INFANTILES,JUEGO INFANTIL,No,1400,Asfalto con sintetico,Ninguna,,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11526,CANCHAS DEPORTIVAS,Microfutbol,No,700,Asfalto con sintetico,Ninguna,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11527,CANCHAS DEPORTIVAS,Microfutbol,No,700,Asfalto con sintetico,Ninguna,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11529,CANCHAS DEPORTIVAS,Baloncesto,No,875,Asfalto con sintetico,Ninguna,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11530,CANCHAS DEPORTIVAS,Baloncesto,No,875,Asfalto con sintetico,Ninguna,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11531,CANCHAS DEPORTIVAS,Mini Baloncesto,No,200,Asfalto sin sintetico,Ninguna,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11532,CANCHAS DEPORTIVAS,Mini Baloncesto,No,200,Asfalto sin sintetico,Ninguna,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11533,CANCHAS DEPORTIVAS,Voleibol,No,875,Asfalto con sintetico,Ninguna,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11546,ESCENARIO DEPORTIVO,PISTA DE TROTE,,1200,Carboncillo,Ninguna,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11559,JUEGOS INFANTILES,BALANCIN,No,25,Concreto,Ninguna,,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11560,JUEGOS INFANTILES,COLUMPIO,No,12,Concreto,Ninguna,,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11561,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,25,Concreto,Ninguna,,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11562,JUEGOS INFANTILES,RODADERO,No,2,Concreto,Ninguna,,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,14368,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,170, Adoquin arcilla,Ninguna,No,0,0,0
11-003,Parque de escala zonal,Suba,PARQUE ZONAL CORDOBA,11762,CANCHAS DEPORTIVAS,Cancha multiple,No,770,Asfalto sin sintetico,Ninguna,No,0,0,0
11-003,Parque de escala zonal,Suba,PARQUE ZONAL CORDOBA,11763,CANCHAS DEPORTIVAS,Cancha multiple,Si,770,Asfalto sin sintetico,Ninguna,No,0,0,0
11-003,Parque de escala zonal,Suba,PARQUE ZONAL CORDOBA,11767,JUEGOS INFANTILES,COLUMPIO,No,4,Grama Natural,Ninguna,,0,0,0
11-003,Parque de escala zonal,Suba,PARQUE ZONAL CORDOBA,11768,JUEGOS INFANTILES,ESCALADOR,No,3,Grama Natural,Ninguna,,0,0,0
11-003,Parque de escala zonal,Suba,PARQUE ZONAL CORDOBA,11769,JUEGOS INFANTILES,RODADERO,No,3,Grama Natural,Ninguna,,0,0,0
11-003,Parque de escala zonal,Suba,PARQUE ZONAL CORDOBA,11770,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,375,Grama Natural,Ninguna,,0,0,0
11-078,Parque de escala zonal,Suba,SAN JOSÉ DE BAVARIA,11584,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,125,Arena,Ninguna,,0,0,0
11-078,Parque de escala zonal,Suba,SAN JOSÉ DE BAVARIA,11585,JUEGOS INFANTILES,JUEGO INFANTIL,No,125,Arena,Ninguna,,0,0,0
11-078,Parque de escala zonal,Suba,SAN JOSÉ DE BAVARIA,11586,JUEGOS INFANTILES,COLUMPIO,No,125,Arena,Ninguna,,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,11275,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,120,Asfalto sin sintetico,Ninguna,,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,11276,CANCHAS DEPORTIVAS,Baloncesto,Si,420,Asfalto sin sintetico,Ninguna,No,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,11277,CANCHAS DEPORTIVAS,Baloncesto,Si,420,Asfalto sin sintetico,Ninguna,No,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,11278,CANCHAS DEPORTIVAS,Cancha multiple,Si,480,Asfalto sin sintetico,Ninguna,No,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,11282,ESCENARIO DEPORTIVO,HOCKEY,,665,Granito,Ninguna,No,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,11293,CANCHAS DEPORTIVAS,Voleibol,Si,162,Asfalto sin sintetico,Ninguna,No,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,14671,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,1195,Asfalto sin sintetico,Ninguna,No,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,14673,JUEGOS INFANTILES,JUEGO INFANTIL,Si,35,Asfalto sin sintetico,Ninguna,,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,14674,JUEGOS INFANTILES,COLUMPIO,No,20,Asfalto sin sintetico,Ninguna,,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,14675,CANCHAS DEPORTIVAS,Otra (Cancha Deportiva),No,12,Metal,Ninguna,No,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,14676,CANCHAS DEPORTIVAS,Otra (Cancha Deportiva),No,4,Concreto,Ninguna,No,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,14677,CANCHAS DEPORTIVAS,Otra (Cancha Deportiva),No,4,Metal,Ninguna,No,0,0,0
11-212,Parque de escala zonal,Suba,TIBABUYES,11596,CANCHAS DEPORTIVAS,Baloncesto,No,420,Asfalto sin sintetico,Ninguna,No,0,0,0
11-212,Parque de escala zonal,Suba,TIBABUYES,11597,CANCHAS DEPORTIVAS,Baloncesto,No,420,Asfalto sin sintetico,Ninguna,No,0,0,0
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11622,CANCHAS DEPORTIVAS,Muro de Tennis,No,231,Asfalto con sintetico,Ninguna,No,0,0,0
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11631,ESCENARIO DEPORTIVO,PISTA DE TROTE,,3653,Polvo de ladrillo,Ninguna,No,200,1,0
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11632,ESCENARIO DEPORTIVO,DUNT,,4551,Concreto,Ninguna,No,10,4,0
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11633,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,518,Concreto,Ninguna,No,10,0,0
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11634,JUEGOS INFANTILES,JUEGO INFANTIL,No,395,Concreto,Ninguna,,0,0,0
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11635,JUEGOS INFANTILES,RODADERO,No,2,Concreto,Ninguna,,0,0,0
14-009,Parque de escala zonal,Martires,SANTA ISABEL,14494,CANCHAS DEPORTIVAS,Baloncesto,No,516,Asfalto sin sintetico,Ninguna,No,0,0,0
14-009,Parque de escala zonal,Martires,SANTA ISABEL,14495,CANCHAS DEPORTIVAS,Baloncesto,No,502,Asfalto sin sintetico,Ninguna,No,0,0,0
14-009,Parque de escala zonal,Martires,SANTA ISABEL,14499,CANCHAS DEPORTIVAS,Patinòdromo recreativos,Si,424,Granito,Ninguna,No,0,0,0
14-009,Parque de escala zonal,Martires,SANTA ISABEL,14501,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,107,Asfalto sin sintetico,Ninguna,,0,0,0
14-009,Parque de escala zonal,Martires,SANTA ISABEL,14502,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,144,Asfalto sin sintetico,Ninguna,,0,0,0
14-009,Parque de escala zonal,Martires,SANTA ISABEL,14503,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,331,Asfalto sin sintetico,Ninguna,,0,0,0
14-009,Parque de escala zonal,Martires,SANTA ISABEL,14504,JUEGOS INFANTILES,COLUMPIO,No,50,Asfalto sin sintetico,Ninguna,,0,0,0
14-009,Parque de escala zonal,Martires,SANTA ISABEL,14505,JUEGOS INFANTILES,COLUMPIO,No,50,Asfalto sin sintetico,Ninguna,,0,0,0
14-030,Parque de escala zonal,Martires,EDUARDO SANTOS,14423,CANCHAS DEPORTIVAS,Baloncesto,Si,504,Asfalto con sintetico,Ninguna,No,0,0,0
14-030,Parque de escala zonal,Martires,EDUARDO SANTOS,14424,CANCHAS DEPORTIVAS,Voleibol,Si,360,Asfalto sin sintetico,Ninguna,No,0,0,0
14-030,Parque de escala zonal,Martires,EDUARDO SANTOS,14618,JUEGOS INFANTILES,COLUMPIO,No,30,Concreto,Ninguna,,0,0,0
15-027,Parque de escala zonal,Antonio Nariño,CIUDAD JARDIN,11892,ESCENARIO DEPORTIVO,PISTA DE TROTE,,5239,Asfalto sin sintetico,Ninguna,No,50,2,0
15-027,Parque de escala zonal,Antonio Nariño,CIUDAD JARDIN,11899,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,380,Asfalto con sintetico,Ninguna,No,14,0,0
15-027,Parque de escala zonal,Antonio Nariño,CIUDAD JARDIN,11906,JUEGOS INFANTILES,BALANCIN,No,1,Asfalto sin sintetico,Ninguna,,0,0,0
15-027,Parque de escala zonal,Antonio Nariño,CIUDAD JARDIN,11908,JUEGOS INFANTILES,JUEGO INFANTIL,No,1,Asfalto sin sintetico,Ninguna,,0,0,0
15-027,Parque de escala zonal,Antonio Nariño,CIUDAD JARDIN,11909,JUEGOS INFANTILES,JUEGO INFANTIL,Si,1,Asfalto sin sintetico,Ninguna,,0,0,0
15-027,Parque de escala zonal,Antonio Nariño,CIUDAD JARDIN,11910,JUEGOS INFANTILES,COLUMPIO,No,1,Metal,Ninguna,,0,0,0
15-027,Parque de escala zonal,Antonio Nariño,CIUDAD JARDIN,11916,ESCENARIO DEPORTIVO,PISTA DE TRISICROSS,,300,Asfalto sin sintetico,Ninguna,No,15,2,0
15-036,Parque de escala zonal,Antonio Nariño,VILLA MAYOR CEMENTERIO DEL SUR,11875,ESCENARIO DEPORTIVO,PISTA DE TROTE,,418,Grama Sintetica,Ninguna,No,1,2,0
15-036,Parque de escala zonal,Antonio Nariño,VILLA MAYOR CEMENTERIO DEL SUR,11876,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,166,Asfalto sin sintetico,Ninguna,No,0,0,0
15-036,Parque de escala zonal,Antonio Nariño,VILLA MAYOR CEMENTERIO DEL SUR,11883,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,168,Concreto,Ninguna,No,28,0,0
15-036,Parque de escala zonal,Antonio Nariño,VILLA MAYOR CEMENTERIO DEL SUR,11886,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,1,Asfalto sin sintetico,Ninguna,,0,0,0
15-036,Parque de escala zonal,Antonio Nariño,VILLA MAYOR CEMENTERIO DEL SUR,11887,JUEGOS INFANTILES,JUEGO INFANTIL,No,1,Asfalto sin sintetico,Ninguna,,0,0,0
15-040,Parque de escala zonal,Antonio Nariño,LA FRAGUA,11837,CANCHAS DEPORTIVAS,Baloncesto,No,487,Asfalto sin sintetico,Ninguna,No,0,0,0
15-040,Parque de escala zonal,Antonio Nariño,LA FRAGUA,11840,ESCENARIO DEPORTIVO,Otro  (Escenario),,241,Asfalto sin sintetico,Ninguna,No,5,2,0
15-040,Parque de escala zonal,Antonio Nariño,LA FRAGUA,11849,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1056,Concreto,Ninguna,Si,300,0,5
15-040,Parque de escala zonal,Antonio Nariño,LA FRAGUA,14363,ESCENARIO DEPORTIVO,AULA MULTIPLE,,20, Adoquin arcilla,Ninguna,Si,30,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12055,ESCENARIO DEPORTIVO,Otro  (Escenario),,2424,Asfalto sin sintetico,Ninguna,No,0,2,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12056,JUEGOS INFANTILES,COLUMPIO,No,1,Grama Natural,Ninguna,,0,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12065,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,56,Asfalto sin sintetico,Ninguna,No,5,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12068,CANCHAS DEPORTIVAS,Muro de Tennis,No,276,Asfalto sin sintetico,Ninguna,No,0,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12069,CANCHAS DEPORTIVAS,Voleibol,Si,330,Asfalto sin sintetico,Ninguna,No,0,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12070,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Ninguna,No,0,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12072,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Ninguna,No,0,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12073,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Ninguna,No,0,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,15004,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Ninguna,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12003,CANCHAS DEPORTIVAS,Voleibol Playa,No,240,Arena,Ninguna,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12004,CANCHAS DEPORTIVAS,Voleibol Playa,No,240,Arena,Ninguna,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12011,CANCHAS DEPORTIVAS,Baloncesto,No,464,Asfalto sin sintetico,Ninguna,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12012,CANCHAS DEPORTIVAS,Baloncesto,No,464,Asfalto sin sintetico,Ninguna,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12013,ESCENARIO DEPORTIVO,MULTIFUERZA,,105,Concreto,Ninguna,No,25,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12018,CANCHAS DEPORTIVAS,Baloncesto,No,405,Asfalto sin sintetico,Ninguna,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12023,ESCENARIO DEPORTIVO,Otro  (Escenario),,21,Concreto,Ninguna,No,10,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12026,JUEGOS INFANTILES,JUEGO INFANTIL,No,96,Arena,Ninguna,,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12028,JUEGOS INFANTILES,ARAÑA,No,6,Concreto,Ninguna,,0,0,0
